step,alpha,action,reward,Q[s+0],Q[s+1],Q[s+2]
396000,14.000000,2,0.164425,353.740722,353.847713,354.116793
397000,16.000000,2,0.165173,354.148594,353.954865,353.949964
398000,18.000000,0,0.166092,354.049653,353.809380,353.724339
399000,16.000000,0,0.166994,354.148594,353.954865,353.949991
400000,14.000000,2,0.167646,353.740722,353.847713,354.116793
401000,16.000000,0,0.168671,354.148607,353.954865,353.949991
402000,14.000000,2,0.169414,353.740722,353.847713,354.116812
403000,16.000000,0,0.170551,354.148621,353.954865,353.949991
404000,14.000000,2,0.171377,353.740722,353.847713,354.116833
405000,16.000000,0,0.172612,354.148635,353.954865,353.949991
406000,14.000000,2,0.173507,353.740722,353.847713,354.116853
407000,16.000000,0,0.174820,354.148649,353.954865,353.949991
408000,14.000000,2,0.175766,353.740722,353.847713,354.116873
409000,16.000000,0,0.177134,354.148663,353.954865,353.949991
410000,14.000000,2,0.178111,353.740722,353.847713,354.116894
411000,16.000000,0,0.179506,354.148678,353.954865,353.949991
412000,14.000000,2,0.180494,353.740722,353.847713,354.116915
413000,16.000000,0,0.181887,354.148693,353.954865,353.949991
414000,14.000000,2,0.182863,353.740722,353.847713,354.116936
415000,16.000000,0,0.184228,354.148708,353.954865,353.949991
416000,14.000000,2,0.185172,353.740722,353.847713,354.116958
417000,16.000000,0,0.186484,354.148723,353.954865,353.949991
418000,14.000000,2,0.187379,353.740722,353.847713,354.116980
419000,16.000000,0,0.188617,354.148738,353.954865,353.949991
420000,14.000000,2,0.189449,353.740722,353.847713,354.117001
421000,16.000000,0,0.190597,354.148754,353.954865,353.949991
422000,14.000000,2,0.191355,353.740722,353.847713,354.117024
423000,16.000000,1,0.192401,354.148770,353.954865,353.949991
424000,16.000000,0,0.193390,354.148770,353.954904,353.949991
425000,14.000000,2,0.194020,353.740722,353.847713,354.117027
426000,16.000000,0,0.194898,354.148786,353.954904,353.949991
427000,14.000000,2,0.195443,353.740722,353.847713,354.117049
428000,16.000000,0,0.196209,354.148803,353.954904,353.949991
429000,14.000000,2,0.196669,353.740722,353.847713,354.117072
430000,16.000000,0,0.197327,354.148819,353.954904,353.949991
431000,14.000000,2,0.197705,353.740722,353.847713,354.117095
432000,16.000000,0,0.198259,354.148836,353.954904,353.949991
433000,14.000000,1,0.198558,353.740722,353.847713,354.117118
434000,14.000000,2,0.198824,353.740722,353.847760,354.117118
435000,16.000000,0,0.199238,354.148825,353.954904,353.949991
436000,14.000000,2,0.199433,353.740722,353.847760,354.117141
437000,16.000000,0,0.199760,354.148842,353.954904,353.949991
438000,14.000000,2,0.199891,353.740722,353.847760,354.117164
439000,16.000000,0,0.200138,354.148859,353.954904,353.949991
440000,14.000000,2,0.200210,353.740722,353.847760,354.117187
441000,16.000000,0,0.200384,354.148876,353.954904,353.949991
442000,14.000000,2,0.200403,353.740722,353.847760,354.117210
443000,16.000000,0,0.200512,354.148893,353.954904,353.949991
444000,14.000000,2,0.200483,353.740722,353.847760,354.117233
445000,16.000000,0,0.200533,354.148909,353.954904,353.949991
446000,14.000000,2,0.200461,353.740722,353.847760,354.117257
447000,16.000000,0,0.200458,354.148926,353.954904,353.949991
448000,14.000000,2,0.200348,353.740722,353.847760,354.117280
449000,16.000000,0,0.200299,354.148943,353.954904,353.949991
450000,14.000000,2,0.200154,353.740722,353.847760,354.117303
451000,16.000000,0,0.200063,354.148960,353.954904,353.949991
452000,14.000000,2,0.199888,353.740722,353.847760,354.117326
453000,16.000000,0,0.199760,354.148977,353.954904,353.949991
454000,14.000000,2,0.199558,353.740722,353.847760,354.117349
455000,16.000000,0,0.199396,354.148994,353.954904,353.949991
456000,14.000000,2,0.199170,353.740722,353.847760,354.117372
457000,16.000000,0,0.198980,354.149010,353.954904,353.949991
